bathrooms,bedrooms,has_photo,price,square_feet,latitude,longitude,pets_cats,pets_dogs,pets_none,amenities_count,age_in_days,post_hour,post_day_of_week
1.0,1,1,2117,689,47.6156,-122.2109,0,0,1,3,99,0,2
1.0,1,1,1820,689,38.8488,-77.3296,1,1,0,7,0,11,3
1.0,1,1,1762,689,47.3907,-122.2626,1,1,0,15,99,2,2
1.0,1,1,1749,689,39.145,-77.1376,0,0,1,3,99,23,1
1.0,1,1,1679,689,39.145,-77.1376,0,0,1,3,99,23,1
1.0,1,1,1670,689,47.616,-122.3275,1,1,0,0,4,11,6
1.0,1,1,1258,689,29.7864,-94.9631,1,1,0,5,0,11,3
1.0,1,1,1080,689,29.8831,-97.945,0,0,1,1,4,11,6
1.0,1,1,962,689,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,927,689,38.2006,-84.9469,1,1,0,0,0,11,3
1.0,1,1,925,689,30.4601,-84.2714,1,1,0,7,0,11,3
1.0,1,1,875,689,43.5329,-96.7265,0,0,1,0,3,12,6
1.0,1,1,2200,690,38.8738,-77.1055,0,0,1,0,3,12,6
1.0,1,1,2095,690,34.0372,-118.2972,1,0,0,0,0,11,3
1.0,1,1,1839,690,30.3054,-97.7497,1,1,0,5,4,12,6
1.0,1,1,1322,690,45.5223,-122.9416,1,1,0,5,0,11,3
1.0,1,1,1295,690,43.0531,-87.9659,1,1,0,6,0,11,3
1.0,1,1,1240,690,32.5807,-97.138,1,1,0,1,0,11,3
1.0,1,1,1200,690,45.3402,-122.5586,1,1,0,0,4,11,6
1.0,1,1,1010,690,29.4624,-98.5253,0,0,1,2,4,11,6
1.0,1,1,1000,690,30.3054,-97.7497,0,0,1,11,0,11,3
1.0,3,1,965,690,30.4433,-97.6282,0,0,1,0,0,11,3
1.0,1,1,950,690,40.3613,-86.9005,1,1,0,6,0,11,3
1.0,1,1,895,690,29.4624,-98.5253,0,0,1,1,0,11,3
1.0,1,1,879,690,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,850,690,38.9679,-94.9654,1,1,0,0,0,11,3
1.0,1,1,825,690,29.7714,-95.4343,1,1,0,7,4,11,6
1.0,2,1,814,690,32.722,-97.083,0,0,1,1,99,2,2
1.0,1,1,800,690,29.4624,-98.5253,0,0,1,1,4,11,6
1.0,1,1,750,690,36.0249,-78.4646,1,1,0,7,0,11,3
1.0,1,1,715,690,31.5887,-94.5735,1,1,0,0,0,11,3
1.0,1,1,698,690,39.1471,-86.5136,1,0,0,9,0,11,3
1.0,2,1,545,690,37.1892,-93.2908,1,1,0,6,0,11,3
1.0,1,1,2200,691,37.9724,-122.3304,1,1,0,2,0,11,3
1.0,1,1,1140,691,39.0744,-94.5521,0,0,1,6,0,11,3
1.0,1,1,1045,691,36.137,-86.783,1,0,0,0,4,11,6
1.0,1,1,1029,691,33.9222,-84.0725,1,1,0,2,99,3,2
1.0,1,1,1019,691,33.9222,-84.0725,1,1,0,2,99,3,2
1.0,1,1,986,691,39.0744,-94.5521,1,1,0,3,0,11,3
1.0,1,1,2305,692,38.9348,-77.059,1,1,0,0,0,20,2
1.0,1,1,1772,692,30.3054,-97.7497,1,1,0,6,0,11,3
1.0,1,1,1745,692,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,1,1,1435,692,43.0531,-87.9659,1,1,0,11,0,11,3
1.0,1,1,1185,692,43.0531,-87.9659,1,1,0,8,0,11,3
1.0,1,1,1106,692,32.8403,-97.0955,1,1,0,11,0,11,3
1.0,1,1,1063,692,32.8281,-97.145,1,1,0,3,99,3,2
1.0,1,1,1058,692,32.8281,-97.145,1,1,0,3,99,3,2
1.0,1,1,1020,692,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1001,692,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1000,692,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,996,692,45.6558,-122.5888,1,1,0,10,4,11,6
1.0,1,1,994,692,30.3054,-97.7497,1,1,0,0,0,11,3
1.0,1,1,985,692,30.3054,-97.7497,1,1,0,0,0,11,3
1.0,1,1,979,692,30.3054,-97.7497,1,1,0,0,3,12,6
1.0,1,1,908,692,32.878,-96.7511,1,1,0,3,99,21,1
1.0,1,1,900,692,29.7398,-98.1021,0,0,1,1,4,11,6
1.0,1,1,890,692,30.3054,-97.7497,1,1,0,0,12,11,5
1.0,1,1,890,692,32.8524,-97.0886,0,0,1,0,99,3,2
1.0,0,1,829,692,29.7714,-95.4343,0,0,1,0,0,11,3
1.0,1,1,750,692,43.5329,-96.7265,0,0,1,0,0,11,3
1.0,1,1,746,692,35.471,-97.5299,1,1,0,0,0,11,3
1.0,1,1,725,692,43.5329,-96.7265,1,1,0,9,0,11,3
1.0,1,1,2475,693,34.0372,-118.2972,0,0,1,0,0,11,3
1.0,1,1,1595,693,45.5091,-122.6449,0,0,1,0,3,12,6
1.0,1,1,1195,693,44.9855,-93.3023,0,0,1,5,4,11,6
1.0,1,1,1060,693,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,985,693,30.3054,-97.7497,0,0,1,2,0,11,3
1.0,1,1,2350,694,41.0292,-73.771,1,1,0,0,0,11,3
1.0,1,1,1799,694,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,1,1,1695,694,33.8056,-118.1696,1,1,0,0,0,11,3
1.0,1,1,1695,694,47.6869,-122.1896,0,0,1,5,99,2,2
1.0,1,1,1509,694,39.698,-105.1559,0,0,1,3,99,20,1
1.0,1,1,1490,694,39.6847,-104.9263,1,1,0,4,99,19,1
1.0,1,1,970,694,39.0744,-94.5521,1,1,0,1,0,11,3
1.0,1,1,925,694,33.5178,-112.0848,1,1,0,2,0,11,3
1.0,1,1,845,694,38.6274,-90.304,1,1,0,9,0,11,3
1.0,1,1,820,694,42.0259,-93.6516,1,1,0,4,4,11,6
1.0,1,1,2390,695,34.1881,-118.3905,1,1,0,0,0,11,3
1.0,1,1,1957,695,40.8084,-74.1224,0,0,1,3,99,1,2
1.0,1,1,1937,695,34.1677,-118.6141,1,0,0,0,0,11,3
1.0,1,1,1600,695,30.3054,-97.7497,1,1,0,0,0,11,3
1.0,1,1,1525,695,25.7951,-80.3434,1,0,0,0,0,11,3
1.0,1,1,1177,695,39.4228,-77.4164,1,1,0,0,0,11,3
1.0,1,1,1105,695,30.0066,-97.8071,0,0,1,0,4,11,6
1.0,3,1,1065,695,36.8691,-76.2924,0,0,1,1,99,21,1
1.0,1,1,915,695,33.5178,-112.0848,1,1,0,0,0,11,3
1.0,1,1,800,695,33.9351,-84.5289,0,0,1,6,99,3,2
1.0,2,1,736,695,44.4469,-100.1875,1,1,0,0,8,11,2
1.0,1,1,725,695,39.1679,-84.4933,1,1,0,5,4,11,6
1.0,1,1,600,695,30.1213,-93.7711,1,1,0,9,0,11,3
1.0,2,1,475,695,47.4997,-97.3236,0,0,1,0,0,11,3
1.0,1,1,3030,696,40.722,-74.0644,1,1,0,2,0,11,3
1.0,1,1,2237,696,38.9016,-77.0508,0,0,1,0,0,20,2
1.0,0,1,1800,696,38.8571,-77.0609,1,1,0,0,0,20,2
1.0,1,1,1755,696,41.3245,-72.9194,1,1,0,7,0,11,3
1.0,3,1,1660,696,43.0724,-89.4003,1,1,0,2,12,11,5
1.0,2,1,1598,696,43.2129,-77.926,1,1,0,6,0,11,3
1.0,1,1,1355,696,32.8302,-96.7724,1,1,0,12,99,19,1
1.0,1,1,1220,696,30.3054,-97.7497,0,0,1,4,0,11,3
1.0,2,1,1025,696,43.0531,-87.9659,1,0,0,5,19,13,4
1.0,1,1,978,696,35.6696,-78.6648,1,1,0,4,99,3,2
1.0,1,1,915,696,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,800,696,30.0871,-95.4685,1,1,0,7,4,11,6
1.0,2,1,795,696,42.0259,-93.6516,0,0,1,0,0,11,3
1.0,1,1,719,696,35.2016,-80.8124,1,1,0,6,4,11,6
1.0,1,1,1750,697,43.643,-72.2528,1,1,0,8,99,22,1
1.0,1,1,1740,697,43.643,-72.2528,1,1,0,8,99,2,2
1.0,1,1,1655,697,40.7061,-111.9048,1,1,0,7,0,11,3
1.0,1,1,1565,697,43.0724,-89.4003,1,1,0,8,8,10,2
1.0,1,1,1170,697,45.6558,-122.5888,1,1,0,10,0,11,3
1.0,1,1,1155,697,30.5104,-97.9027,0,0,1,0,0,11,3
1.0,1,1,1155,697,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1090,697,45.6558,-122.5888,1,1,0,9,0,11,3
1.0,1,1,945,697,35.9517,-79.071,1,1,0,11,19,13,4
1.0,1,1,925,697,30.3054,-97.7497,1,1,0,0,3,12,6
1.0,1,1,920,697,40.3911,-80.1989,0,0,1,5,99,3,2
1.0,1,1,837,697,41.6675,-83.5837,0,0,1,0,0,11,3
1.0,1,1,834,697,29.4624,-98.5253,1,1,0,11,0,11,3
1.0,1,1,1695,698,38.4498,-122.7129,1,1,0,0,0,11,3
1.0,1,1,1279,698,35.4751,-97.5035,0,0,1,4,99,4,2
1.0,1,1,1259,698,35.4751,-97.5035,0,0,1,4,99,4,2
1.0,1,1,1259,698,35.4751,-97.5035,0,0,1,4,99,4,2
1.0,1,1,1259,698,35.4751,-97.5035,0,0,1,4,99,4,2
1.0,1,1,1200,698,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,1084,698,39.1054,-84.5022,0,0,1,4,99,0,2
1.0,1,1,1028,698,29.6015,-95.6306,1,1,0,3,0,11,3
1.0,1,1,990,698,35.7238,-78.8695,1,1,0,3,99,21,1
1.0,1,1,1190,699,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,0,670,699,35.2505,-97.4596,0,0,1,2,99,3,2
1.0,1,1,3730,700,37.7599,-122.4379,0,0,1,0,0,11,3
1.0,1,1,2800,700,34.4312,-119.7292,0,0,1,0,0,11,3
1.0,1,1,2600,700,47.6869,-122.1896,1,1,0,7,99,2,2
1.0,1,1,2500,700,42.3882,-83.1122,1,1,0,4,0,11,3
1.0,2,1,2450,700,37.8726,-122.2707,0,0,1,0,0,11,3
1.0,1,0,2450,700,33.9908,-118.4592,0,0,1,2,99,0,2
1.0,2,1,2395,700,37.7904,-122.2151,0,0,1,0,0,11,3
1.0,2,1,2350,700,37.7904,-122.2151,0,0,1,0,0,11,3
1.0,2,1,2350,700,37.8726,-122.2707,0,0,1,0,0,11,3
1.0,2,1,2350,700,37.8726,-122.2707,0,0,1,0,3,12,6
1.0,1,1,2325,700,33.955,-118.3967,1,0,0,12,99,21,1
1.0,2,1,2250,700,37.7904,-122.2151,0,0,1,0,0,11,3
1.0,1,1,2100,700,37.3695,-122.0241,0,0,1,0,0,11,3
1.0,1,0,2100,700,37.3477,-121.9849,0,0,1,3,77,20,2
1.0,1,1,2095,700,37.7904,-122.2151,0,0,1,0,0,11,3
1.0,1,1,2095,700,34.0372,-118.2972,1,0,0,0,3,12,6
1.0,1,1,2034,700,34.1672,-118.2671,0,0,1,3,99,4,2
1.0,1,1,2025,700,41.8625,-87.6825,0,0,1,9,0,11,3
1.0,1,1,1995,700,34.0372,-118.2972,0,0,1,2,0,11,3
1.0,1,1,1950,700,40.7227,-74.0479,1,1,0,2,0,20,2
1.0,1,1,1925,700,38.9118,-77.0132,1,1,0,0,0,11,3
1.0,1,1,1900,700,32.8113,-79.9947,1,1,0,0,0,11,3
1.0,1,1,1850,700,42.4164,-71.0059,1,1,0,9,0,11,3
1.0,1,1,1825,700,33.8412,-118.3572,0,0,1,4,99,1,2
1.0,1,1,1807,700,41.0025,-74.0303,0,0,1,1,99,0,2
1.0,1,1,1795,700,34.1542,-118.4447,1,1,0,0,8,11,2
1.0,1,1,1695,700,33.8663,-118.0656,1,1,0,0,0,11,3
1.0,1,1,1695,700,32.6197,-117.0226,0,0,1,5,4,11,6
1.0,2,1,1689,700,40.6356,-74.2562,1,1,0,1,99,0,2
1.0,1,1,1668,700,42.4849,-71.1568,1,1,0,14,0,11,3
1.0,1,1,1668,700,47.6829,-122.1209,0,0,1,4,99,3,2
1.0,1,1,1615,700,33.9299,-117.8849,0,0,1,0,0,11,3
1.0,1,1,1600,700,40.5955,-74.6231,1,0,0,0,0,11,3
1.0,1,1,1600,700,47.616,-122.3275,1,1,0,0,0,11,3
1.0,1,1,1600,700,40.936,-73.7568,0,0,1,0,4,11,6
1.5,1,1,1595,700,47.616,-122.3275,1,1,0,0,0,11,3
1.0,3,1,1595,700,43.0724,-89.4003,1,1,0,3,0,11,3
1.0,1,1,1570,700,44.9855,-93.3023,1,1,0,2,0,11,3
1.0,2,1,1550,700,41.8625,-87.6825,1,1,0,2,4,11,6
1.0,1,1,1544,700,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,1495,700,44.9405,-93.1027,1,0,0,0,0,11,3
1.0,1,1,1479,700,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1475,700,44.937,-93.4394,0,0,1,7,4,11,6
1.0,1,1,1475,700,34.2605,-118.3307,0,0,1,4,99,4,2
1.0,1,0,1475,700,47.3907,-122.2626,0,0,1,0,99,2,2
1.0,1,1,1466,700,47.3907,-122.2626,1,1,0,11,99,2,2
1.0,1,1,1463,700,47.3907,-122.2626,1,1,0,11,99,2,2
1.0,1,1,1455,700,41.7066,-72.5646,0,0,1,8,99,3,2
1.0,2,1,1450,700,41.8625,-87.6825,1,1,0,8,0,11,3
1.0,1,1,1445,700,47.3851,-122.1882,1,1,0,9,0,11,3
1.0,1,0,1441,700,47.3907,-122.2626,1,1,0,11,99,2,2
1.0,1,1,1425,700,41.8625,-87.6825,1,1,0,0,0,11,3
1.0,1,1,1399,700,47.3851,-122.1882,1,1,0,10,0,11,3
1.0,1,1,1398,700,39.0073,-76.6827,0,0,1,5,99,4,2
1.0,1,1,1395,700,44.9405,-93.1027,1,1,0,9,8,10,2
1.0,2,1,1395,700,33.9136,-118.3527,0,0,1,3,99,23,1
1.0,1,1,1350,700,47.75,-122.24,1,0,0,0,0,11,3
1.0,1,1,1335,700,47.7921,-122.3045,1,0,0,3,0,11,3
1.0,1,1,1320,700,47.616,-122.3275,0,0,1,0,0,11,3
1.0,2,1,1295,700,43.1857,-70.9136,0,0,1,1,99,2,2
1.0,1,1,1280,700,38.5587,-121.432,1,1,0,1,0,11,3
1.0,2,1,1275,700,41.8625,-87.6825,1,0,0,0,0,11,3
1.0,1,1,1275,700,47.8318,-122.2834,1,0,0,3,0,11,3
1.0,1,1,1275,700,39.8344,-105.0095,0,0,1,0,99,19,1
1.0,1,1,1270,700,41.8625,-87.6825,1,0,0,0,4,12,6
1.0,1,1,1259,700,39.736,-104.9819,1,1,0,0,0,11,3
1.0,1,1,1245,700,39.0744,-94.5521,1,1,0,13,4,11,6
1.0,1,1,1235,700,39.6894,-105.1119,1,1,0,11,0,11,3
1.0,1,1,1230,700,39.6041,-104.8594,1,1,0,13,4,11,6
1.0,1,1,1200,700,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1175,700,33.5178,-112.0848,0,0,1,0,0,11,3
1.0,1,1,1150,700,45.4922,-122.8578,1,1,0,0,0,11,3
1.0,1,1,1145,700,33.6895,-116.9659,0,0,1,0,0,11,3
1.0,1,1,1145,700,43.0348,-71.1915,0,0,1,9,99,1,2
1.0,1,1,1131,700,30.3054,-97.7497,0,0,1,1,0,11,3
1.0,1,1,1130,700,43.0724,-89.4003,1,0,0,5,12,11,5
1.0,1,1,1105,700,30.3054,-97.7497,0,0,1,2,0,11,3
1.0,1,1,1105,700,39.1679,-84.4933,1,0,0,6,4,11,6
1.0,1,1,1095,700,29.7714,-95.4343,1,1,0,0,0,11,3
1.0,1,1,1095,700,39.1634,-76.6165,0,0,1,0,4,11,6
1.0,1,1,1095,700,45.4839,-122.6379,1,1,0,2,0,16,2
1.0,1,1,1090,700,41.9725,-87.8286,0,0,1,3,19,0,5
1.0,2,1,1080,700,39.9974,-82.9829,0,0,1,1,16,11,1
1.0,1,1,1079,700,32.9075,-96.6339,1,1,0,9,0,11,3
1.0,1,1,1076,700,35.9907,-78.9074,1,1,0,8,0,11,3
1.0,1,1,1075,700,30.3054,-97.7497,0,0,1,6,0,11,3
1.0,1,1,1065,700,39.7025,-104.9311,0,0,1,1,99,21,1
1.0,1,1,1065,700,39.7025,-104.9311,0,0,1,1,99,21,1
1.0,1,1,1050,700,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1050,700,29.4624,-98.5253,0,0,1,1,4,11,6
1.0,1,1,1050,700,41.1908,-73.1965,0,0,1,1,15,21,1
1.0,1,1,1050,700,42.9833,-71.4574,1,0,0,2,99,1,2
1.0,1,1,1045,700,41.8787,-87.9798,1,1,0,0,0,11,3
1.0,2,1,1040,700,47.2334,-122.5457,0,0,1,0,0,11,3
1.0,2,1,1040,700,39.9974,-82.9829,0,0,1,3,8,10,2
1.0,1,1,1039,700,44.8338,-93.3197,1,0,0,0,12,11,5
1.0,1,1,1035,700,29.4624,-98.5253,0,0,1,1,0,11,3
1.0,1,1,1030,700,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1030,700,28.5163,-81.3644,1,1,0,10,4,11,6
1.0,2,1,1028,700,27.7324,-82.668,0,0,1,1,81,21,5
1.0,1,1,1025,700,32.0057,-102.1036,1,1,0,5,0,11,3
1.0,1,1,1019,700,45.0201,-93.4623,1,0,0,10,8,10,2
1.0,1,1,1015,700,29.4624,-98.5253,0,0,1,1,4,11,6
1.0,1,1,1014,700,30.3054,-97.7497,1,1,0,6,0,11,3
1.0,1,1,1013,700,33.9295,-84.4662,0,0,1,4,99,4,2
1.0,1,1,1011,700,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,999,700,41.5927,-93.6276,1,1,0,8,0,11,3
1.0,1,1,999,700,30.3054,-97.7497,1,1,0,5,0,11,3
1.0,1,1,995,700,37.1892,-93.2908,1,1,0,0,0,11,3
1.0,1,1,995,700,42.5,-83.1868,0,0,1,0,0,11,3
1.0,1,1,995,700,39.0744,-94.5521,0,0,1,8,4,11,6
1.0,1,1,995,700,45.4839,-122.6379,1,1,0,2,0,16,2
1.0,1,1,985,700,29.7714,-95.4343,1,1,0,11,0,11,3
1.0,1,1,980,700,41.7609,-72.7477,0,0,1,0,99,4,2
1.0,2,1,975,700,32.8212,-96.7853,1,1,0,0,8,11,2
1.0,1,1,975,700,30.3241,-81.6809,0,0,1,2,76,14,3
1.0,1,1,965,700,42.0259,-93.6516,1,1,0,0,0,11,3
1.0,1,1,965,700,32.0245,-81.1067,1,1,0,4,0,11,3
1.0,1,1,965,700,44.8653,-93.4749,1,0,0,0,4,11,6
1.0,1,1,950,700,40.0054,-75.1415,1,1,0,1,0,11,3
1.0,1,1,950,700,30.5118,-97.6873,0,0,1,3,0,11,3
1.0,2,1,949,700,29.7714,-95.4343,1,1,0,0,0,11,3
1.0,1,1,940,700,36.2548,-115.5263,0,0,1,3,99,20,1
1.0,1,1,935,700,44.9405,-93.1027,1,1,0,0,0,11,3
1.0,1,1,930,700,33.0066,-96.8901,1,1,0,10,95,7,6
1.0,1,1,925,700,39.1679,-84.4933,1,0,0,4,0,11,3
1.0,1,1,924,700,33.8737,-84.5097,0,0,1,6,99,4,2
1.0,1,1,905,700,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,905,700,39.7579,-75.5783,1,1,0,10,4,11,6
1.0,1,1,904,700,30.0532,-95.2033,1,1,0,11,0,11,3
1.0,1,1,900,700,36.1554,-115.1733,1,1,0,8,0,11,3
1.0,1,1,900,700,39.1103,-94.702,0,0,1,6,4,11,6
1.0,1,1,895,700,37.3961,-79.1892,0,0,1,0,0,11,3
1.0,1,1,895,700,39.0744,-94.5521,1,1,0,9,4,11,6
1.0,1,1,895,700,39.842,-75.0295,0,0,1,1,99,3,2
1.0,2,1,880,700,38.8021,-104.7105,0,0,1,6,99,2,2
1.0,2,1,875,700,42.6742,-73.7936,0,0,1,1,19,0,5
1.0,2,1,850,700,27.4229,-80.3552,0,0,1,1,0,21,2
1.0,1,1,850,700,39.0269,-94.6516,1,0,0,0,0,11,3
1.0,1,1,850,700,39.0804,-108.5423,0,0,1,0,99,3,2
1.0,1,1,849,700,28.246,-82.6899,1,1,0,8,4,11,6
1.0,1,1,842,700,30.3054,-97.7497,0,0,1,2,0,11,3
1.0,1,1,840,700,42.9694,-87.8732,1,1,0,8,0,11,3
1.0,2,1,839,700,39.1679,-84.4933,1,1,0,4,0,11,3
1.0,1,1,825,700,41.2623,-95.9625,0,0,1,0,0,11,3
1.0,1,1,825,700,39.9591,-75.2725,1,1,0,1,4,11,6
1.0,1,1,825,700,39.7579,-75.5783,1,1,0,6,4,11,6
1.0,1,1,824,700,29.4624,-98.5253,0,0,1,1,4,11,6
1.0,1,1,823,700,35.4571,-81.8035,0,0,1,11,99,4,2
1.0,1,1,795,700,41.2562,-96.0404,1,0,0,0,0,11,3
1.0,1,1,785,700,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,1,1,775,700,30.2771,-89.7575,1,1,0,0,3,12,6
1.0,1,1,775,700,43.0988,-73.1576,1,0,0,2,99,2,2
1.0,2,1,775,700,32.6857,-96.6013,0,0,1,4,99,0,2
1.0,1,1,770,700,40.3911,-80.1989,0,0,1,3,99,3,2
1.0,2,1,750,700,42.0332,-97.4236,1,1,0,0,0,11,3
1.0,1,1,750,700,29.997,-90.1777,1,1,0,0,8,11,2
1.0,1,1,750,700,41.9218,-73.067,1,1,0,3,99,3,2
1.0,1,1,745,700,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,2,1,730,700,42.7199,-84.5731,0,0,1,4,4,11,6
1.0,2,1,725,700,36.116,-95.9281,0,0,1,0,0,11,3
1.0,1,1,725,700,30.4415,-91.1012,1,1,0,0,0,11,3
1.0,2,1,725,700,42.0259,-93.6516,1,1,0,0,4,11,6
1.0,1,1,722,700,35.6982,-97.4325,0,0,1,1,99,3,2
1.0,1,1,718,700,41.1378,-95.9392,1,1,0,9,0,11,3
1.0,1,1,715,700,39.0744,-94.5521,1,1,0,3,4,11,6
1.0,1,1,705,700,40.3306,-79.8062,1,0,0,9,99,4,2
1.0,2,1,700,700,36.2801,-95.8481,0,0,1,0,0,11,3
1.0,1,1,700,700,38.9259,-94.6916,0,0,1,6,4,11,6
2.0,2,1,695,700,42.9497,-85.6417,0,0,1,1,0,11,3
1.0,1,1,692,700,38.9259,-94.6916,1,1,0,8,4,11,6
1.0,1,1,690,700,42.0259,-93.6516,0,0,1,0,0,11,3
1.0,1,1,680,700,40.5215,-79.9488,0,0,1,3,99,3,2
1.0,1,1,675,700,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,1,1,665,700,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,1,1,655,700,40.2996,-79.819,0,0,1,9,99,4,2
1.0,1,1,630,700,30.6732,-88.1443,1,1,0,8,0,11,3
1.0,1,1,600,700,30.0718,-94.1543,1,1,0,8,0,11,3
1.0,1,1,600,700,38.7462,-90.2116,0,0,1,3,78,21,1
1.0,1,1,595,700,38.6274,-90.304,1,1,0,8,0,11,3
1.0,1,1,595,700,35.5119,-97.5026,0,0,1,2,99,4,2
1.0,1,1,459,700,36.116,-95.9281,1,1,0,0,0,11,3
1.0,2,1,450,700,44.0407,-84.8054,0,0,1,3,0,11,3
1.0,1,1,2000,701,37.7547,-121.9529,1,1,0,12,0,11,3
1.0,0,1,1680,701,38.8571,-77.0609,1,1,0,0,0,20,2
1.0,1,1,1622,701,28.0076,-82.4792,1,1,0,11,0,11,3
1.0,1,1,1495,701,47.7637,-122.118,0,0,1,13,99,4,2
1.0,1,1,1335,701,44.9545,-123.0072,1,0,0,0,0,11,3
1.0,1,1,1165,701,32.9314,-97.0956,0,0,1,4,99,4,2
1.0,1,1,1054,701,32.7407,-97.3394,1,0,0,0,0,11,3
1.0,1,1,960,701,40.4448,-79.9725,0,0,1,2,16,11,1
1.0,1,1,914,701,35.7876,-78.781,1,1,0,13,99,22,1
1.0,1,1,900,701,32.2264,-110.9438,1,1,0,1,0,11,3
1.0,1,1,687,701,42.8181,-84.4593,1,1,0,4,0,11,3
1.0,1,1,675,701,32.5214,-94.8002,0,0,1,12,99,0,2
1.0,1,1,640,701,32.5214,-94.8002,0,0,1,12,99,0,2
1.0,1,1,1620,702,33.8323,-117.9079,0,0,1,0,4,11,6
1.0,1,1,1455,702,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,1,1,1255,702,39.5525,-104.8721,1,1,0,12,4,11,6
1.0,1,1,1122,702,32.8212,-96.7853,0,0,1,4,10,21,6
1.0,1,1,999,702,30.5118,-97.6873,0,0,1,0,0,11,3
1.0,1,1,950,702,37.1892,-93.2908,1,1,0,9,0,11,3
1.0,1,1,949,702,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,945,702,41.094,-85.128,1,1,0,4,0,11,3
1.0,1,1,860,702,33.5944,-112.1837,1,1,0,0,0,11,3
1.0,1,1,848,702,29.7714,-95.4343,1,1,0,4,0,11,3
1.0,2,1,625,702,40.8381,-81.3937,1,1,0,2,99,22,1
1.0,1,1,600,702,42.0259,-93.6516,0,0,1,4,0,11,3
1.0,1,1,3503,703,42.328,-71.071,1,1,0,5,4,11,6
1.0,1,1,1581,703,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,1460,703,41.7566,-72.689,1,1,0,8,0,11,3
1.0,1,1,1175,703,43.6046,-116.2475,1,1,0,12,0,11,3
1.0,1,1,1024,703,42.7445,-83.4085,1,1,0,12,0,11,3
1.0,1,1,1000,703,35.2016,-80.8124,1,1,0,0,8,11,2
1.0,1,1,990,703,32.7767,-97.0816,0,0,1,4,99,1,2
1.0,1,1,965,703,32.7767,-97.0816,0,0,1,4,99,1,2
1.0,1,1,830,703,29.4624,-98.5253,0,0,1,1,4,11,6
1.0,1,1,825,703,48.2469,-101.3017,1,1,0,0,0,11,3
1.0,1,1,3608,704,37.7599,-122.4379,0,0,1,0,0,11,3
1.0,2,1,2795,704,33.624,-117.8956,0,0,1,0,0,11,3
1.0,1,1,1806,704,30.3054,-97.7497,1,1,0,6,0,11,3
1.0,1,1,1406,704,39.9156,-105.0876,0,0,1,9,0,11,3
1.0,1,1,1209,704,47.9338,-122.2052,1,1,0,8,0,11,3
1.0,1,1,1099,704,30.3054,-97.7497,0,0,1,4,0,11,3
1.0,1,1,1000,704,43.0724,-89.4003,0,0,1,2,4,11,6
1.0,1,1,819,704,32.6924,-97.1324,0,0,1,6,99,2,2
1.0,1,1,729,704,37.9906,-87.5563,1,1,0,8,0,11,3
1.0,1,1,645,704,37.6836,-97.3369,1,1,0,0,0,11,3
1.0,2,1,595,704,47.9299,-97.0173,0,0,1,0,0,11,3
1.0,1,1,2495,705,34.0998,-118.3265,1,1,0,2,99,20,1
1.0,1,1,2350,705,42.3895,-71.1039,1,0,0,6,0,11,3
1.0,1,1,1842,705,41.0025,-74.0303,1,1,0,2,0,11,3
1.0,2,1,1811,705,40.6999,-74.3233,1,1,0,6,99,1,2
1.0,1,1,1750,705,47.6767,-122.0799,1,1,0,11,0,11,3
1.0,0,1,1720,705,38.8571,-77.0609,1,1,0,0,0,20,2
1.0,2,1,1666,705,40.6999,-74.3233,1,1,0,6,99,1,2
1.0,1,1,1656,705,36.137,-86.783,0,0,1,0,0,11,3
2.0,1,1,1355,705,39.2946,-76.6235,1,1,0,3,99,4,2
1.0,1,1,1150,705,39.266,-76.8455,0,0,1,5,99,2,2
1.0,1,1,1000,705,30.3054,-97.7497,0,0,1,1,0,11,3
1.0,1,1,935,705,39.96,-85.9837,1,1,0,0,0,11,3
1.0,1,1,885,705,29.7714,-95.4343,1,1,0,2,0,11,3
